date,lat_orig_1,lon_orig_1,rainfall_orig_1,cumi_orig_1,lat_orig_2,lon_orig_2,rainfall_orig_2,cumi_orig_2,lat_orig_3,lon_orig_3,rainfall_orig_3,cumi_orig_3,lat_orig_4,lon_orig_4,rainfall_orig_4,cumi_orig_4,lat_orig_5,lon_orig_5,rainfall_orig_5,cumi_orig_5,lat_orig_6,lon_orig_6,rainfall_orig_6,cumi_orig_6,lat_orig_7,lon_orig_7,rainfall_orig_7,cumi_orig_7,lat_adj_1,lon_adj_1,rainfall_adj_1,cumi_adj_1,lat_adj_2,lon_adj_2,rainfall_adj_2,cumi_adj_2,lat_adj_3,lon_adj_3,rainfall_adj_3,cumi_adj_3,lat_adj_4,lon_adj_4,rainfall_adj_4,cumi_adj_4
2008-05-19,26.5,81.0,0.0,0.0,26.75,81.25,0.0,1.542072057723999,26.75,81.0,0.0,0.1296035200357437,26.75,80.75,1.0155774354934692,1.1660333573818207,27.0,81.0,0.0,0.7026913464069366,27.0,80.75,0.7214765548706055,4.353864073753357,27.0,80.5,0.6215444207191467,4.116731241345406,27.75,80.25,1.4779027700424194,3.1083906292915344,27.5,80.25,1.4367527961730957,2.025036633014679,27.25,80.75,0.9002861380577087,5.281679034233093,27.5,80.75,0.0,0.0
2008-05-20,26.5,81.0,0.0,0.0,26.75,81.25,0.7710360288619995,1.542072057723999,26.75,81.0,0.0,0.1296035200357437,26.75,80.75,0.0,1.0155774354934692,27.0,81.0,0.0,0.7026913464069366,27.0,80.75,0.0,4.353864073753357,27.0,80.5,0.0,4.116731241345406,27.75,80.25,0.0,3.1083906292915344,27.5,80.25,1.6495023965835571,3.674539029598236,27.25,80.75,0.0,5.281679034233093,27.5,80.75,0.0,0.0
2008-05-21,26.5,81.0,1.6118781566619873,1.6118781566619873,26.75,81.25,0.0,1.542072057723999,26.75,81.0,0.0,0.1296035200357437,26.75,80.75,2.098196268081665,3.1137737035751343,27.0,81.0,0.0,0.7026913464069366,27.0,80.75,1.9996165037155151,6.353480577468872,27.0,80.5,0.0,4.116731241345406,27.75,80.25,0.3718731105327606,3.480263739824295,27.5,80.25,0.0,3.674539029598236,27.25,80.75,0.0,5.281679034233093,27.5,80.75,0.0,0.0
2008-05-22,26.5,81.0,0.4553151428699493,2.0671932995319366,26.75,81.25,0.0,1.542072057723999,26.75,81.0,0.0,0.1296035200357437,26.75,80.75,4.9549407958984375,8.068714499473572,27.0,81.0,0.0,0.7026913464069366,27.0,80.75,12.09291934967041,18.446399927139282,27.0,80.5,0.0,3.8891487121582036,27.75,80.25,0.0,3.480263739824295,27.5,80.25,1.0238289833068848,4.698368012905121,27.25,80.75,0.0,5.281679034233093,27.5,80.75,0.0,0.0
2008-05-23,26.5,81.0,0.0,2.0671932995319366,26.75,81.25,0.8980811834335327,2.4401532411575317,26.75,81.0,15.545984268188477,15.67558778822422,26.75,80.75,15.17452907562256,23.24324357509613,27.0,81.0,17.364463806152344,18.06715515255928,27.0,80.75,5.82396125793457,24.270361185073853,27.0,80.5,1.9608341455459597,5.8499828577041635,27.75,80.25,0.0,3.480263739824295,27.5,80.25,0.0,4.698368012905121,27.25,80.75,3.0009539127349854,8.282632946968079,27.5,80.75,0.0,0.0
2008-05-24,26.5,81.0,4.8256611824035645,6.892854481935501,26.75,81.25,2.632599115371704,5.072752356529236,26.75,81.0,26.962665557861328,42.508649826049805,26.75,80.75,16.877843856811523,40.121087431907654,27.0,81.0,31.62756729125977,49.40803226828575,27.0,80.75,10.543408393859863,34.011491894721985,27.0,80.5,5.2955098152160645,10.296365678310394,27.75,80.25,3.346858024597168,6.083375543355942,27.5,80.25,0.0,4.698368012905121,27.25,80.75,0.569052517414093,7.951399326324463,27.5,80.75,0.0,0.0
2008-05-25,26.5,81.0,0.0,6.892854481935501,26.75,81.25,0.0,4.301716327667236,26.75,81.0,0.0,42.508649826049805,26.75,80.75,0.0,40.121087431907654,27.0,81.0,0.0,48.99203109741211,27.0,80.75,0.0,31.181382060050964,27.0,80.5,0.0,7.8778883814811715,27.75,80.25,0.0,5.196633905172348,27.5,80.25,2.8439695835113525,6.95405375957489,27.25,80.75,0.0,4.470292568206787,27.5,80.75,0.0,0.0
2008-05-26,26.5,81.0,2.5585289001464844,9.451383382081985,26.75,81.25,3.746304988861084,8.04802131652832,26.75,81.0,14.51786994934082,57.026519775390625,26.75,80.75,0.5618858933448792,39.667395889759064,27.0,81.0,16.78972625732422,65.78175735473633,27.0,80.75,5.768413066864014,36.22831857204437,27.0,80.5,1.9971625804901123,9.253506541252136,27.75,80.25,0.0,3.7187311351299286,27.5,80.25,0.0,5.517300963401794,27.25,80.75,4.805686950683594,8.375693380832672,27.5,80.75,0.0,0.0
2008-05-27,26.5,81.0,0.8105180859565735,10.261901468038559,26.75,81.25,0.0,7.276985287666321,26.75,81.0,8.877840995788574,65.9043607711792,26.75,80.75,1.290085792541504,40.95748168230057,27.0,81.0,12.821874618530272,78.6036319732666,27.0,80.75,6.296639442443848,42.52495801448822,27.0,80.5,7.426019191741943,16.67952573299408,27.75,80.25,6.2071919441223145,9.925923079252243,27.5,80.25,4.464319705963135,8.332118272781372,27.25,80.75,1.940798282623291,10.316491663455963,27.5,80.75,10.595115661621094,10.595115661621094
2008-05-28,26.5,81.0,0.0,8.650023311376572,26.75,81.25,0.0,7.276985287666321,26.75,81.0,0.0,65.9043607711792,26.75,80.75,0.0,38.8592854142189,27.0,81.0,0.0,78.6036319732666,27.0,80.75,0.0,40.525341510772705,27.0,80.5,0.0,16.67952573299408,27.75,80.25,0.0,9.554049968719482,27.5,80.25,3.526521921157837,11.858640193939209,27.25,80.75,0.0,10.316491663455963,27.5,80.75,0.0,10.595115661621094
2008-05-29,26.5,81.0,0.0,8.194708168506622,26.75,81.25,0.0,7.276985287666321,26.75,81.0,0.0,65.9043607711792,26.75,80.75,0.0,33.904344618320465,27.0,81.0,0.0,78.6036319732666,27.0,80.75,0.0,28.432422161102295,27.0,80.5,0.0,16.67952573299408,27.75,80.25,0.0,9.554049968719482,27.5,80.25,0.0,10.834811210632324,27.25,80.75,0.0,10.316491663455963,27.5,80.75,0.0,10.595115661621094
2008-05-30,26.5,81.0,0.0,8.194708168506622,26.75,81.25,0.0,6.378904104232788,26.75,81.0,0.0,50.35837650299072,26.75,80.75,0.0,18.729815542697906,27.0,81.0,0.0,61.23916816711426,27.0,80.75,0.0,22.608460903167725,27.0,80.5,0.0,14.71869158744812,27.75,80.25,0.0,9.554049968719482,27.5,80.25,0.0,10.834811210632324,27.25,80.75,0.0,7.315537750720978,27.5,80.75,0.0,10.595115661621094
2008-05-31,26.5,81.0,0.0,3.369046986103058,26.75,81.25,0.0,3.746304988861084,26.75,81.0,0.0,23.395710945129395,26.75,80.75,0.0,1.851971685886383,27.0,81.0,0.0,29.611600875854492,27.0,80.75,0.0,12.065052509307861,27.0,80.5,0.0,9.423181772232056,27.75,80.25,0.0,6.2071919441223145,27.5,80.25,0.0,10.834811210632324,27.25,80.75,0.0,6.746485233306885,27.5,80.75,0.0,10.595115661621094
2008-06-01,26.5,81.0,0.0,3.369046986103058,26.75,81.25,0.0,3.746304988861084,26.75,81.0,0.0,23.395710945129395,26.75,80.75,0.0,1.851971685886383,27.0,81.0,0.0,29.611600875854492,27.0,80.75,0.0,12.065052509307861,27.0,80.5,0.0,9.423181772232056,27.75,80.25,0.0,6.2071919441223145,27.5,80.25,0.0,7.990841627120972,27.25,80.75,0.0,6.746485233306885,27.5,80.75,0.0,10.595115661621094
2008-06-02,26.5,81.0,0.0,0.8105180859565735,26.75,81.25,0.0,0.0,26.75,81.0,0.0,8.877840995788574,26.75,80.75,0.0,1.290085792541504,27.0,81.0,0.0,12.821874618530272,27.0,80.75,0.0,6.296639442443848,27.0,80.5,0.0,7.426019191741943,27.75,80.25,0.0,6.2071919441223145,27.5,80.25,0.0,7.990841627120972,27.25,80.75,0.0,1.940798282623291,27.5,80.75,0.0,10.595115661621094
2008-06-03,26.5,81.0,19.904130935668945,19.904130935668945,26.75,81.25,8.866963386535645,8.866963386535645,26.75,81.0,12.659294128417969,12.659294128417969,26.75,80.75,0.1716873794794082,0.1716873794794082,27.0,81.0,4.500924110412598,4.500924110412598,27.0,80.75,0.895462691783905,0.895462691783905,27.0,80.5,0.0,0.0,27.75,80.25,0.0,0.0,27.5,80.25,0.0,3.526521921157837,27.25,80.75,5.64595890045166,5.64595890045166,27.5,80.75,30.85947799682617,30.85947799682617
2008-06-04,26.5,81.0,0.2525759041309356,20.15670683979988,26.75,81.25,2.931674003601074,11.798637390136719,26.75,81.0,4.106290817260742,16.76558494567871,26.75,80.75,23.6649169921875,23.83660437166691,27.0,81.0,6.168779850006104,10.669703960418701,27.0,80.75,1.9416465759277344,2.8371092677116394,27.0,80.5,0.0,0.0,27.75,80.25,2.603111743927002,2.603111743927002,27.5,80.25,0.0,0.0,27.25,80.75,0.4425964057445526,6.088555306196213,27.5,80.75,0.0,30.85947799682617
2008-06-05,26.5,81.0,0.1423739790916443,20.299080818891525,26.75,81.25,1.6169705390930176,13.415607929229736,26.75,81.0,1.5552424192428589,18.32082736492157,26.75,80.75,0.0,23.83660437166691,27.0,81.0,2.7610254287719727,13.430729389190674,27.0,80.75,2.7492563724517822,5.586365640163422,27.0,80.5,1.252457857131958,1.252457857131958,27.75,80.25,0.0,2.603111743927002,27.5,80.25,0.0,0.0,27.25,80.75,2.536846160888672,8.625401467084885,27.5,80.75,0.0,30.85947799682617
2008-06-06,26.5,81.0,0.0,20.299080818891525,26.75,81.25,0.2995939254760742,13.71520185470581,26.75,81.0,0.0,18.32082736492157,26.75,80.75,0.5712162256240845,24.407820597290993,27.0,81.0,2.009758949279785,15.440488338470459,27.0,80.75,1.7266584634780884,7.31302410364151,27.0,80.5,1.886318922042847,3.1387767791748047,27.75,80.25,4.712613105773926,7.315724849700928,27.5,80.25,5.800195217132568,5.800195217132568,27.25,80.75,2.5721447467803955,11.19754621386528,27.5,80.75,0.251779556274414,31.111257553100582
2008-06-07,26.5,81.0,0.0,20.299080818891525,26.75,81.25,0.0,13.71520185470581,26.75,81.0,0.1296035200357437,18.450430884957314,26.75,80.75,4.779372215270996,29.18719281256199,27.0,81.0,0.1871806532144546,15.627668991684914,27.0,80.75,12.081920623779297,19.394944727420807,27.0,80.5,1.374864101409912,4.513640880584717,27.75,80.25,8.676898002624512,15.99262285232544,27.5,80.25,4.985073566436768,10.785268783569336,27.25,80.75,0.4201335310935974,11.617679744958878,27.5,80.75,0.2014063745737075,31.31266392767429
2008-06-08,26.5,81.0,4.220608711242676,24.5196895301342,26.75,81.25,1.9697297811508176,15.684931635856628,26.75,81.0,16.983686447143555,35.43411733210087,26.75,80.75,10.324380874633787,39.51157368719578,27.0,81.0,20.085289001464844,35.71295799314976,27.0,80.75,8.251758575439453,27.64670330286026,27.0,80.5,4.572025299072266,9.085666179656982,27.75,80.25,0.0,15.99262285232544,27.5,80.25,0.105549044907093,10.890817828476429,27.25,80.75,0.3000953793525696,11.917775124311447,27.5,80.75,0.0,31.31266392767429
2008-06-09,26.5,81.0,0.4038518369197845,24.923541367053986,26.75,81.25,0.1710630804300308,15.85599471628666,26.75,81.0,3.414752244949341,38.84886957705021,26.75,80.75,1.0639222860336304,40.57549597322941,27.0,81.0,4.227060317993164,39.94001831114292,27.0,80.75,2.509085178375244,30.155788481235504,27.0,80.5,1.6362968683242798,10.721963047981262,27.75,80.25,5.261322021484375,21.253944873809814,27.5,80.25,0.0,10.890817828476429,27.25,80.75,0.4801526367664337,12.39792776107788,27.5,80.75,0.0,31.31266392767429
2008-06-10,26.5,81.0,0.1993235647678375,5.218733996152878,26.75,81.25,0.0,6.989031329751015,26.75,81.0,0.0,26.18957544863224,26.75,80.75,9.70440673828125,50.10821533203125,27.0,81.0,0.0,35.439094200730324,27.0,80.75,0.0,29.2603257894516,27.0,80.5,0.4974866211414337,11.219449669122696,27.75,80.25,0.0,21.253944873809814,27.5,80.25,0.3029069304466247,11.193724758923054,27.25,80.75,0.0,6.751968860626221,27.5,80.75,0.0,0.45318593084812153
2008-06-11,26.5,81.0,0.1423739790916443,5.108532071113586,26.75,81.25,0.0,4.0573573261499405,26.75,81.0,0.0,22.083284631371498,26.75,80.75,0.3455323278903961,26.788830667734146,27.0,81.0,0.0,29.27031435072422,27.0,80.75,0.4760992228984833,27.794778436422348,27.0,80.5,0.9605541825294496,12.180003851652145,27.75,80.25,0.0,18.650833129882812,27.5,80.25,0.0,11.193724758923054,27.25,80.75,0.0,6.309372454881668,27.5,80.75,0.0,0.45318593084812153
2008-06-12,26.5,81.0,20.81172561645508,25.777883708477024,26.75,81.25,4.7765727043151855,7.2169594913721085,26.75,81.0,8.976537704467773,29.504579916596413,26.75,80.75,0.2256838828325271,27.01451455056667,27.0,81.0,0.6212477087974548,27.130536630749702,27.0,80.75,0.4828957319259643,25.52841779589653,27.0,80.5,0.2846228182315826,11.21216881275177,27.75,80.25,0.0,18.650833129882812,27.5,80.25,0.0,11.193724758923054,27.25,80.75,0.3000953793525696,4.072621673345566,27.5,80.75,0.0,0.45318593084812153
2008-06-13,26.5,81.0,0.2847479581832886,26.062631666660312,26.75,81.25,0.0,6.917365565896034,26.75,81.0,0.0,29.504579916596413,26.75,80.75,0.0,26.443298324942585,27.0,81.0,0.1592152118682861,25.279992893338203,27.0,80.75,0.0,23.80175933241844,27.0,80.5,0.0,9.325849890708923,27.75,80.25,0.0,13.938220024108887,27.5,80.25,0.0,5.393529541790485,27.25,80.75,0.0,1.5004769265651703,27.5,80.75,0.0,0.2014063745737075
2008-06-14,26.5,81.0,11.193403244018556,37.25603491067887,26.75,81.25,4.905805587768555,11.823171153664589,26.75,81.0,8.102241516113281,37.47721791267395,26.75,80.75,8.548264503479004,30.212190613150597,27.0,81.0,3.945279359817505,29.038091599941254,27.0,80.75,26.254762649536133,37.97460135817528,27.0,80.5,3.989988088607788,11.9409738779068,27.75,80.25,4.707499027252197,9.968821048736572,27.5,80.25,0.8246018886566162,1.233057864010334,27.25,80.75,26.95279884338379,28.033142238855362,27.5,80.75,0.802007257938385,0.802007257938385
2008-06-15,26.5,81.0,46.20042037963867,79.23584657907486,26.75,81.25,15.57286262512207,25.42630399763584,26.75,81.0,33.75262451171875,54.246155977249146,26.75,80.75,15.155774116516112,35.04358385503292,27.0,81.0,17.83218002319336,26.78498262166977,27.0,80.75,8.11288070678711,37.835723489522934,27.0,80.5,4.150298118591309,11.519246697425842,27.75,80.25,54.61126708984375,64.58008813858032,27.5,80.25,58.809356689453125,59.936865508556366,27.25,80.75,63.55337905883789,91.28642591834068,27.5,80.75,2.216271162033081,3.018278419971466
2008-06-16,26.5,81.0,11.370582580566406,90.20257732272148,26.75,81.25,8.180553436279297,33.43579435348511,26.75,81.0,9.883193969726562,60.71459770202637,26.75,80.75,20.52808380126953,54.50774537026882,27.0,81.0,9.85206699371338,32.409989297389984,27.0,80.75,28.12616539001465,63.45280370116234,27.0,80.5,9.297965049743652,19.180914878845215,27.75,80.25,2.399235963821411,61.71800208091736,27.5,80.25,5.336248397827148,65.27311390638351,27.25,80.75,21.141477584838867,111.94775086641312,27.5,80.75,7.309189796447754,10.32746821641922
2008-06-17,26.5,81.0,12.41865348815918,102.42190724611282,26.75,81.25,2.653371810913086,36.08916616439819,26.75,81.0,1.363165259361267,62.077762961387634,26.75,80.75,4.75556755065918,49.55890618264675,27.0,81.0,2.0779712200164795,34.487960517406464,27.0,80.75,0.7483928203582764,64.20119652152061,27.0,80.5,7.281078338623047,25.964506596326828,27.75,80.25,5.004696369171143,66.7226984500885,27.5,80.25,10.63540267944336,75.60560965538025,27.25,80.75,1.768198013305664,113.71594887971878,27.5,80.75,2.9032206535339355,13.230688869953156
2008-06-18,26.5,81.0,6.910449028015137,109.18998229503632,26.75,81.25,3.5298283100128174,39.61899447441101,26.75,81.0,17.275043487548828,79.35280644893646,26.75,80.75,12.824615478515623,62.03798933327197,27.0,81.0,22.83551597595215,57.32347649335861,27.0,80.75,16.26278305053711,79.98788034915924,27.0,80.5,9.074864387512209,34.078816801309586,27.75,80.25,37.733009338378906,104.45570778846741,27.5,80.25,62.51453399658203,138.12014365196228,27.25,80.75,45.16344833374024,158.87939721345901,27.5,80.75,24.638059616088867,37.86874848604202
2008-06-19,26.5,81.0,0.0,88.37825667858124,26.75,81.25,2.655467987060547,37.49788975715637,26.75,81.0,0.869888424873352,71.24615716934204,26.75,80.75,0.0,61.812305450439446,27.0,81.0,1.5880544185638428,58.290283203125,27.0,80.75,0.5803016424179077,80.08528625965118,27.0,80.5,0.5052750706672668,34.29946905374527,27.75,80.25,0.0,104.45570778846741,27.5,80.25,3.412763357162476,141.53290700912476,27.25,80.75,1.794891119003296,160.37419295310974,27.5,80.75,5.793724060058594,43.66247254610062
2008-06-20,26.5,81.0,0.0,88.09350872039795,26.75,81.25,2.0983774662017822,39.596267223358154,26.75,81.0,3.341152667999268,74.58730983734131,26.75,80.75,2.3432862758636475,64.1555917263031,27.0,81.0,4.460120677947998,62.59118866920471,27.0,80.75,2.677136182785034,82.76242244243622,27.0,80.5,0.8369551301002502,35.13642418384552,27.75,80.25,0.0,104.45570778846741,27.5,80.25,1.194467067718506,142.72737407684326,27.25,80.75,1.0867613554000854,161.46095430850983,27.5,80.75,0.0,43.66247254610062
2008-06-21,26.5,81.0,0.0,76.9001054763794,26.75,81.25,0.0,34.6904616355896,26.75,81.0,0.0,66.48506832122803,26.75,80.75,5.570777416229248,61.17810463905334,27.0,81.0,0.0,58.64590930938721,27.0,80.75,13.045117378234863,69.55277717113495,27.0,80.5,0.0,31.146436095237732,27.75,80.25,6.161284923553467,105.90949368476868,27.5,80.25,0.0,141.90277218818665,27.25,80.75,0.0,134.50815546512604,27.5,80.75,0.0,42.86046528816223
2008-06-22,26.5,81.0,1.5242582559585571,32.22394335269928,26.75,81.25,0.2653651237487793,19.38296413421631,26.75,81.0,0.6066994071006775,33.339143216609955,26.75,80.75,0.0,46.02233052253723,27.0,81.0,0.2070825546979904,41.02081184089184,27.0,80.75,0.0,61.43989646434784,27.0,80.5,1.6770225763320925,28.67316055297852,27.75,80.25,0.0,51.29822659492493,27.5,80.25,0.0,83.09341549873352,27.25,80.75,0.0,70.95477640628815,27.5,80.75,0.0,40.64419412612915
2008-06-23,26.5,81.0,0.0,20.853360772132874,26.75,81.25,4.776013374328613,15.978424072265625,26.75,81.0,0.0,23.455949246883392,26.75,80.75,0.0,25.4942467212677,27.0,81.0,5.719978332519531,36.88872317969799,27.0,80.75,1.8200427293777464,35.13377380371094,27.0,80.5,1.8385463953018188,21.213741898536686,27.75,80.25,11.875311851501465,60.77430248260498,27.5,80.25,8.10916805267334,85.86633515357971,27.25,80.75,14.580275535583496,64.39357435703278,27.5,80.75,53.10957336425781,86.44457769393921
2008-06-24,26.5,81.0,0.0,8.434707283973694,26.75,81.25,0.0,13.325052261352539,26.75,81.0,0.0,22.092783987522125,26.75,80.75,0.0,20.73867917060852,27.0,81.0,0.0,34.81075195968151,27.0,80.75,0.0,34.38538098335266,27.0,80.5,0.0,13.932663559913637,27.75,80.25,10.314960479736328,66.08456659317017,27.5,80.25,0.0,75.23093247413635,27.25,80.75,0.0,62.62537634372712,27.5,80.75,0.0,83.54135704040527
2008-06-25,26.5,81.0,0.2276575714349746,1.7519158273935318,26.75,81.25,0.0,9.795223951339722,26.75,81.0,0.0,4.817740499973297,26.75,80.75,1.4293311834335327,9.343394875526428,27.0,81.0,0.0,11.975235983729362,27.0,80.75,0.0,18.12259793281555,27.0,80.5,0.8049708008766174,5.662769973278046,27.75,80.25,10.038049697875977,38.389606952667236,27.5,80.25,0.0,12.716398477554321,27.25,80.75,14.689391136169434,32.15131914615631,27.5,80.75,5.281466007232666,64.18476343154907
2008-06-26,26.5,81.0,0.0,1.7519158273935318,26.75,81.25,0.0,7.139755964279175,26.75,81.0,0.0,3.9478520750999455,26.75,80.75,10.10599136352539,19.44938623905182,27.0,81.0,0.0,10.38718156516552,27.0,80.75,4.284893035888672,21.827189326286316,27.0,80.5,0.9103301167488098,6.067825019359589,27.75,80.25,0.5306231379508972,38.92023009061813,27.5,80.25,6.799300193786621,16.102935314178467,27.25,80.75,0.0,30.356428027153015,27.5,80.75,0.0,58.39103937149048
2008-06-27,26.5,81.0,2.354910135269165,4.106825962662697,26.75,81.25,0.0,5.041378498077393,26.75,81.0,2.991049766540528,3.5977491736412053,26.75,80.75,16.296802520751953,33.402902483940125,27.0,81.0,1.4038549661636353,7.330915853381157,27.0,80.75,10.127992630004885,29.278045773506165,27.0,80.5,0.8720516562461853,6.102921545505524,27.75,80.25,15.441134452819824,54.36136454343796,27.5,80.25,37.08935928344727,51.997827529907234,27.25,80.75,0.0,29.26966667175293,27.5,80.75,0.0,58.39103937149048
2008-06-28,26.5,81.0,45.87935256958008,49.986178532242775,26.75,81.25,18.72810935974121,23.769487857818604,26.75,81.0,22.77898406982422,26.376733243465424,26.75,80.75,11.14292812347412,38.975053191185,27.0,81.0,9.992998123168944,17.323913976550102,27.0,80.75,27.30792236328125,43.54085075855255,27.0,80.5,12.687366485595703,18.790288031101227,27.75,80.25,19.39302062988281,67.5931002497673,27.5,80.25,38.58998107910156,90.58780860900879,27.25,80.75,26.25564384460449,55.52531051635742,27.5,80.75,95.81462097167967,154.20566034317017
2008-06-29,26.5,81.0,7.384679794311523,55.84660007059574,26.75,81.25,12.73742389678955,36.241546630859375,26.75,81.0,22.727867126464844,48.49790096282959,26.75,80.75,9.013111114501951,47.98816430568695,27.0,81.0,26.50470542907715,43.62153685092926,27.0,80.75,32.06998825073242,75.61083900928497,27.0,80.5,17.197723388671875,34.31098884344101,27.75,80.25,3.0268185138702397,70.61991876363754,27.5,80.25,2.2765984535217285,92.86440706253052,27.25,80.75,56.98040771484375,112.50571823120117,27.5,80.75,23.67727470397949,177.88293504714963
2008-06-30,26.5,81.0,16.417055130004883,72.26365520060062,26.75,81.25,5.050913333892822,36.516446590423584,26.75,81.0,11.544374465942385,60.04227542877197,26.75,80.75,3.2404255867004395,51.22858989238739,27.0,81.0,11.36221981048584,49.26377832889557,27.0,80.75,5.400662899017334,79.19145917892456,27.0,80.5,5.1863861083984375,37.65882855653763,27.75,80.25,2.785623550415039,61.53023046255112,27.5,80.25,5.817259311676025,90.5724983215332,27.25,80.75,11.47959327697754,109.40503597259521,27.5,80.75,3.2274742126464844,128.0008358955383
2008-07-01,26.5,81.0,5.80003023147583,78.06368543207645,26.75,81.25,1.5620373487472534,38.07848393917084,26.75,81.0,9.32080078125,69.36307621002197,26.75,80.75,1.310354709625244,52.53894460201263,27.0,81.0,8.8284912109375,58.09226953983307,27.0,80.75,10.616095542907717,89.80755472183228,27.0,80.5,10.075112342834473,47.7339408993721,27.75,80.25,2.304106473922729,53.51937645673752,27.5,80.25,4.0849809646606445,94.65747928619385,27.25,80.75,22.18940544128418,131.5944414138794,27.5,80.75,0.6650674343109131,128.66590332984921
2008-07-02,26.5,81.0,3.070234775543213,80.90626263618469,26.75,81.25,0.8388612270355225,38.91734516620636,26.75,81.0,3.1936380863189697,72.55671429634094,26.75,80.75,0.8899763226509094,51.999589741230004,27.0,81.0,1.6187859773635864,59.711055517196655,27.0,80.75,1.806747317314148,91.61430203914642,27.0,80.5,0.1341618001461029,47.063131898641586,27.75,80.25,20.61596298217773,64.09728974103928,27.5,80.25,35.155479431152344,129.8129587173462,27.25,80.75,0.0,116.90505027770996,27.5,80.75,0.984082281589508,124.36851960420607
2008-07-03,26.5,81.0,6.481956005096436,87.38821864128113,26.75,81.25,3.4122402667999268,42.32958543300629,26.75,81.0,13.359667778015137,85.91638207435608,26.75,80.75,6.923760414123535,48.817358791828156,27.0,81.0,10.400605201721191,70.11166071891785,27.0,80.75,24.929536819458008,112.25894582271576,27.0,80.5,2.666112899780273,48.81891468167305,27.75,80.25,3.839505195617676,67.40617179870605,27.5,80.25,3.405834436416626,126.4194929599762,27.25,80.75,16.773239135742188,133.67828941345215,27.5,80.75,21.624401092529297,145.99292069673535
2008-07-04,26.5,81.0,10.017450332641602,95.05075883865356,26.75,81.25,4.468772411346436,46.79835784435272,26.75,81.0,33.227882385253906,116.15321469306946,26.75,80.75,6.759312152862549,39.27986842393875,27.0,81.0,38.09354782104492,106.80135357379913,27.0,80.75,25.391868591308597,127.52282178401947,27.0,80.5,10.957923889160156,58.90478691458702,27.75,80.25,10.350622177124023,62.31565952301025,27.5,80.25,12.51335334777832,101.84348702430725,27.25,80.75,8.955793380737305,142.63408279418945,27.5,80.75,5.290487766265869,151.28340846300122
2008-07-05,26.5,81.0,12.780069351196287,61.951475620269775,26.75,81.25,3.3400301933288574,31.41027867794037,26.75,81.0,16.65929412841797,110.03352475166321,26.75,80.75,55.50042343139648,83.6373637318611,27.0,81.0,23.6486873626709,120.45704281330109,27.0,80.75,20.725666046142575,120.9405654668808,27.0,80.5,15.142369270324709,61.359789699316025,27.75,80.25,38.28757095336914,81.21020984649658,27.5,80.25,25.90998649597168,89.16349244117737,27.25,80.75,13.586966514587402,129.96540546417236,27.5,80.75,11.860427856445312,67.32921534776688
2008-07-06,26.5,81.0,13.123915672302246,67.6907114982605,26.75,81.25,2.9758121967315674,21.648666977882385,26.75,81.0,13.173697471618652,100.47935509681702,26.75,80.75,55.83902740478516,130.46328002214432,27.0,81.0,10.18268871307373,104.13502609729767,27.0,80.75,17.660648345947266,106.53122556209564,27.0,80.5,17.027645111083984,61.189711421728134,27.75,80.25,19.725229263305664,97.908620595932,27.5,80.25,26.9030818939209,113.78997588157654,27.25,80.75,27.712684631347656,100.69768238067627,27.5,80.75,5.929111957550049,49.58105260133743
2008-07-07,26.5,81.0,2.907864809036255,54.18152117729187,26.75,81.25,2.2054848670959477,18.80323851108551,26.75,81.0,1.5983093976974487,90.53329002857208,26.75,80.75,2.287360906600952,129.51021534204483,27.0,81.0,1.286279797554016,94.05908608436584,27.0,80.75,2.608218193054199,103.73878085613251,27.0,80.5,0.5689563155174255,56.57228162884712,27.75,80.25,16.539493560791016,111.66249060630798,27.5,80.25,0.5681043267250061,108.54082089662552,27.25,80.75,3.7891671657562256,93.00725626945496,27.5,80.75,6.856943607330322,53.21052199602127
2008-07-08,26.5,81.0,1.2658331394195557,49.647324085235596,26.75,81.25,0.0,17.241201162338257,26.75,81.0,0.1194400116801261,81.33192925900221,26.75,80.75,0.2567582428455353,128.45661887526512,27.0,81.0,0.0,85.23059487342834,27.0,80.75,0.906849443912506,94.0295347571373,27.0,80.5,0.2275825291872024,46.72475181519985,27.75,80.25,24.437456130981445,133.7958402633667,27.5,80.25,0.0,104.45583993196487,27.25,80.75,2.470107078552246,73.28795790672302,27.5,80.75,13.501021385192873,66.04647594690323
2008-07-09,26.5,81.0,2.3000760078430176,48.8771653175354,26.75,81.25,0.2565946280956268,16.65893456339836,26.75,81.0,7.202707290649414,85.34099846333265,26.75,80.75,4.016297817230225,131.58294036984444,27.0,81.0,7.788397312164307,91.40020620822906,27.0,80.75,1.7444552183151243,93.96724265813828,27.0,80.5,2.120792388916016,48.711382403969765,27.75,80.25,0.0,113.17987728118896,27.5,80.25,0.0,69.30036050081253,27.25,80.75,1.500476956367493,74.78843486309052,27.5,80.75,0.0,65.06239366531372
2008-07-10,26.5,81.0,3.214747905731201,45.609957218170166,26.75,81.25,0.0,13.246694296598436,26.75,81.0,0.0,71.98133068531752,26.75,80.75,4.13084077835083,128.79002073407173,27.0,81.0,1.7386480569839478,82.73824906349182,27.0,80.75,2.137334108352661,71.17503994703293,27.0,80.5,4.232640266418457,50.27790977060795,27.75,80.25,0.0,109.34037208557129,27.5,80.25,0.0,65.8945260643959,27.25,80.75,7.461641788482666,65.476837515831,27.5,80.75,2.110969305038452,45.548961877822876
